분류,제목,날짜_월,날짜_일,분기
도시ㆍ건축,"그랜드센트럴 107동 상가 1,2층 불법 구조변경에 관한 건",10,20,4
도시ㆍ건축,가로정비사업? 안하시나요,10,19,4
도시ㆍ건축,임택구청장님께 드리는 글입니다.,10,19,4
도시ㆍ건축,불법건축물단속안하시나요?,10,18,4
도시ㆍ건축,지원로12번길 가로등 공사 및 보도블럭 공사로 보행불가능,10,14,4
도시ㆍ건축,월남동 분산교 인근 공사,10,13,4
도시ㆍ건축,골목길 주차공간 사유화,10,12,4
도시ㆍ건축,옆집 철거공사후 집이 흔들리고 금이가고 있어요,10,11,4
도시ㆍ건축,이 간판 제거 해 주세용,10,10,4
도시ㆍ건축,금남로4가역 새벽 공사,10,9,4
도시ㆍ건축,의견서 제출 내용 확인 요망,10,8,4
도시ㆍ건축,건물의 주입구과 주차장의 입구의 막히는 건축을 막아주세요,10,8,4
도시ㆍ건축,동명동 인도 공사,10,6,4
도시ㆍ건축,지산1구역 조합원 명부 자료 청구 관련!,10,6,4
도시ㆍ건축,옥외간판 철거 미이행 지도요청,10,5,4
도시ㆍ건축,동구 계림2구역 먼지관련,10,5,4
도시ㆍ건축,인도 은행나무 열매,10,4,4
도시ㆍ건축,김민성님 칭찬합니다 도시재생과,10,4,4
도시ㆍ건축,롯데 백화점 가는길 우체국 쪽,10,3,4
도시ㆍ건축,건물 철거와 관련,10,2,4
도시ㆍ건축,마감기일이 궁금합니다.,10,1,4
도시ㆍ건축,아파트 공사주변 도로보수요망,9,30,3
도시ㆍ건축,동구청장님 가로주택정비사업 조합설립동의서 발급 위법성 여부 답변 부탁합니다.,9,30,3
도시ㆍ건축,전선 정리가 시급해보입니다..,9,30,3
도시ㆍ건축,위반건축물 표기가 안됐네요,9,30,3
도시ㆍ건축,계림동 521-36번지 새벽 공사,9,29,3
도시ㆍ건축,상정한 안건을 의결없이 시행을 ~,9,28,3
도시ㆍ건축,(긴급)공동주택 공용부지 미 의결 사용 부당,9,28,3
도시ㆍ건축,공동주택 운영에 감사합니다.,9,27,3
도시ㆍ건축,(긴급)불법 위원회는 취소해야 합니다.,9,26,3
도시ㆍ건축,달은 출근 가로등 퇴근,9,26,3
도시ㆍ건축,답을 주세요,9,24,3
도시ㆍ건축,가게 앞 도로위 무단점거물 철거요청,9,23,3
도시ㆍ건축,광주계림교회옆 신축공사현장의 문제 2,9,23,3
도시ㆍ건축,위험한 불법 건축물 조치 요청요 (2번째),9,23,3
도시ㆍ건축,감사 결과대로 이행하게 해주세요,9,18,3
도시ㆍ건축,올바른 조치를 요청합니다,9,16,3
도시ㆍ건축,엔씨웨이브 충장점을 고발합니다,9,15,3
도시ㆍ건축,계림동 521-36번지 새벽 공사,9,14,3
도시ㆍ건축,광주 계림교회옆 신축공사현장의 문제.,9,14,3
도시ㆍ건축,담장 균열 위험,9,11,3
도시ㆍ건축,월남동 공영차고지 이전계획 궁금합니다.,9,10,3
도시ㆍ건축,장기수선충당금 사용 사업,9,9,3
도시ㆍ건축,확인 행정을 요구합니다!,9,9,3
도시ㆍ건축,동다표 사퇴처리 오류에 따른 조치,9,8,3
도시ㆍ건축,불법벽보 건,9,7,3
도시ㆍ건축,학동4구역에 대해 동구청장님께 바랍니다.,9,6,3
도시ㆍ건축,건축과는 지적재조사 사업처럼 불법을 허가 해주실 겁니까?,9,6,3
도시ㆍ건축,학동4구역 제대로 행정감독 (2),9,4,3
도시ㆍ건축,학동삼거리 철거현장의 관리 (2),9,4,3
도시ㆍ건축,동구청장님께 올립니다. (3),9,3,3
도시ㆍ건축,그랜드센트럴 연기로 살수가 없습니다.,9,2,3
도시ㆍ건축,지산1구역재개발 원룸 지분쪼개기 검찰 송치,9,1,3
도시ㆍ건축,물탱크 소음문제,9,1,3
도시ㆍ건축,회의 성립 유무,9,1,3
도시ㆍ건축,저질벽보 부착 건,8,31,3
도시ㆍ건축,건축과 답변 언제 하실건가요?,8,31,3
도시ㆍ건축,사업자선정지침 공사 확인,8,31,3
도시ㆍ건축,공유토지분할특례법,8,30,3
도시ㆍ건축,2021.08.28. 오전11시 무등산그린웰로제비앙 임원선출절차를 중지시켜 주시기 바랍니다. (7),8,25,3
도시ㆍ건축,수의계약 업무 처리 부당 (1),8,24,3
도시ㆍ건축,계림2동 행정복지센터(동사무소) 준공 문의,8,22,3
도시ㆍ건축,골목길이 무서워요,8,22,3
도시ㆍ건축,장마라는 데..걱정됩니다. 개발일 까? 파괴일 까?,8,21,3
도시ㆍ건축,보안등 수리 요청,8,19,3
도시ㆍ건축,선관위 회의 및 절차,8,19,3
도시ㆍ건축,계단높이 법적 규정이 맞는건지 궁금합니다,8,18,3
도시ㆍ건축,지적재조사 관련 문의입니다.,8,18,3
도시ㆍ건축,인도가 없어요,8,17,3
도시ㆍ건축,공고이행 의무,8,14,3
도시ㆍ건축,보안등 수리요청,8,13,3
도시ㆍ건축,구청장님께다시한번부탁드립니다.,8,13,3
도시ㆍ건축,공동주택관리 감사 결과 호도 시정요청,8,12,3
도시ㆍ건축,도로 포장이 깨져서 요철이 심합니다.,8,10,3
도시ㆍ건축,내 아파트계단 사용도 못하고 있습니다. 광신건설 손해배상하도록 조치해주십시요,8,8,3
도시ㆍ건축,새벽2시 공사소음 어떻게생각하세요?,8,8,3
도시ㆍ건축,골목길 옆 노후된 공가 지붕 구조물 낙하 위험,8,6,3
도시ㆍ건축,동구청장님께 묻습니다 직접해결해 주십시요 (3),8,5,3
도시ㆍ건축,동대표자의 사임 (1),8,5,3
도시ㆍ건축,해체공사 진동,8,4,3
도시ㆍ건축,지산동 한국아델리움 공사장 안전문제 (1),8,3,3
도시ㆍ건축,154-45번지입니다.,8,3,3
도시ㆍ건축,광주광역시 동구 도시관리국 건축과의 직권남용 신고,8,3,3
도시ㆍ건축,지반침하 (1),8,2,3
도시ㆍ건축,상가건울내 비상통로 무단점용,7,31,3
도시ㆍ건축,선관위 파행에 따른 조치 재요청,7,30,3
도시ㆍ건축,민원처리 기한은 며칠인가요?,7,30,3
도시ㆍ건축,학동 산 157 - 1 산사태 두드림에 올린지 21일 지난 지금도 처리중,7,30,3
도시ㆍ건축,입주민 기만한 광신건설 비상계단공사 공사기간연장 인정할 수 없습니다,7,27,3
도시ㆍ건축,건축물대장 명칭 기재 요청,7,27,3
도시ㆍ건축,가로등 설치 요청,7,25,3
도시ㆍ건축,건축과는 언제까지 광신건설불법을 눈감을 예정인가요 (3),7,23,3
도시ㆍ건축,어처구니 없는 질문,7,22,3
도시ㆍ건축,옥외간판이 이렇게도 허가가납니까?,7,22,3
도시ㆍ건축,코로나 2단계입니다. 광신건설 이런공사행태 말이됩니까,7,21,3
도시ㆍ건축,매우 위험한 불법 건축물 신고 및 지도부탁요,7,21,3
도시ㆍ건축,건축물표시 변경 신청 처리 요청,7,20,3
도시ㆍ건축,학동4구역 현장 전체 CCTV 설치,7,20,3
도시ㆍ건축,선관위 소집 운영 파행,7,20,3
도시ㆍ건축,동명동 154-45번지 입니다.,7,19,3
도시ㆍ건축,계림2구역 재개발 먼지관련,7,19,3
도시ㆍ건축,입대의 회의 개최 부당,7,19,3
도시ㆍ건축,문의합니다,7,17,3
도시ㆍ건축,입대의 비대면 회의 부당 (1),7,17,3
도시ㆍ건축,입대의 파행 지도 요청,7,16,3
도시ㆍ건축,산수동 광신프로그레스 땅이 맞습니까?,7,16,3
도시ㆍ건축,선관위 소집공고,7,15,3
도시ㆍ건축,백서로 보행자 도로개선 완료된게 이건가요?,7,15,3
도시ㆍ건축,인도적치물로인한통행장애,7,14,3
도시ㆍ건축,우천시 옹벽 위 토사흘러내림,7,13,3
도시ㆍ건축,종일 지속되는 소음,7,12,3
도시ㆍ건축,걸어가다가 다리 골절 당했습니다,7,8,3
도시ㆍ건축,선거관리위원회 파해에 따른 조치요청,7,8,3
도시ㆍ건축,산 157-1산사태 비가 내리면 천막 위로 흘러가야 할 빗물이 천막 밑으로 (1),7,8,3
도시ㆍ건축,토사,7,7,3
도시ㆍ건축,동명동 154-45번지입니다 우리집에 무단건축물이 어디있습니까?,7,7,3
도시ㆍ건축,건축허가를 받고 산을 깍은 후 방치된 산에서 비만 오면 흙탕물이 도로변으로,7,7,3
도시ㆍ건축,심각하게 위험하네요,7,7,3
도시ㆍ건축,이 건물 위법 건물 아닌가요?,7,6,3
도시ㆍ건축,불법건축물 신고합니다,7,6,3
도시ㆍ건축,위험합니다,7,6,3
도시ㆍ건축,광신프로그레스 조경준공 허가해서는 안됩니다,7,6,3
도시ㆍ건축,건물주가 폐기물을 방치하고 있습니다,7,5,3
도시ㆍ건축,에어컨 실외기 단속이 왜 안되나요!!!,7,5,3
도시ㆍ건축,"백서로 보행자 불편, 개선요청 (1)",7,4,3
도시ㆍ건축,"옆에 대형건설현장 때문에 건물에 균열이 가고, 유리창도 깨지고 너무 무섭습니다. 현장확인 후 조치바랍니다.",7,2,3
도시ㆍ건축,학동4구역 사고 (1),7,2,3
도시ㆍ건축,학동 공공편의시설 부족 (1),7,2,3
도시ㆍ건축,표시판 보수 철거요청,7,1,3
도시ㆍ건축,불법건축물신고합니다.,7,1,3
도시ㆍ건축,관리주체 문서 공개 업무처리 부당,7,1,3
도시ㆍ건축,불법건축물신고합니다.,7,1,3
도시ㆍ건축,현승님,7,1,3
도시ㆍ건축,산수동한국건설 나무벌목,7,1,3
도시ㆍ건축,학동붕괴사고,7,1,3
도시ㆍ건축,학동 붕괴. 사고,6,30,2
도시ㆍ건축,광신건설 측의 발전기 사용으로 인한 소음 및 냄새,6,30,2
도시ㆍ건축,학동참사,6,29,2
도시ㆍ건축,학동 붕괴 참상,6,29,2
도시ㆍ건축,학동4구역에 대해서,6,29,2
도시ㆍ건축,학동참사에대해서~,6,29,2
도시ㆍ건축,학동4구역 붕괴사고에 대해서,6,29,2
도시ㆍ건축,학동4구역 붕괴사고에 대해서,6,29,2
도시ㆍ건축,입주 초 준공 안된 아파트에 입주시킨 동구청,6,28,2
도시ㆍ건축,학동4구역과 동구청에 바람~,6,28,2
도시ㆍ건축,학동 4구역 붕괴책임,6,28,2
도시ㆍ건축,동구청장님께 올립니다.,6,28,2
도시ㆍ건축,산수동 한국건설,6,28,2
도시ㆍ건축,아파트 근처 공사소음,6,28,2
도시ㆍ건축,민원처리 완료분류,6,28,2
도시ㆍ건축,감리선정방식,6,27,2
도시ㆍ건축,집앞 건물 신축공사 일요일 새벽 소음,6,27,2
도시ㆍ건축,다시 한번 문의 드립니다,6,25,2
도시ㆍ건축,구와산 산책로는 누가 왜 폐쇄하나요?,6,25,2
도시ㆍ건축,그늘막설치 (1),6,25,2
도시ㆍ건축,학동 재개발 지역 문의,6,25,2
도시ㆍ건축,논의 사항 통보,6,25,2
도시ㆍ건축,충장로 과도한 불법입간판 조치부탁드립니다,6,24,2
도시ㆍ건축,보도 수리요청,6,24,2
도시ㆍ건축,가로등 수리요청,6,24,2
도시ㆍ건축,구청장님 도와주세요. (1),6,21,2
도시ㆍ건축,건축물 신축공사중 문제가 없는지 알려 주시면 좋겠습니다.,6,21,2
도시ㆍ건축,비공개회의,6,20,2
도시ㆍ건축,이 곳은 언제 정비가 될까요?,6,20,2
도시ㆍ건축,청장님 노고가 많으시네요,6,20,2
도시ㆍ건축,즉시 공고에 대하여~,6,18,2
도시ㆍ건축,답변의 범위,6,18,2
도시ㆍ건축,도로와 집앞 아스파트길 패임,6,17,2
도시ㆍ건축,불법증축,6,17,2
도시ㆍ건축,부실공사 묵인해준 감리업체,6,17,2
도시ㆍ건축,선거관리위원회 업무처리부당 재질의 (1),6,15,2
도시ㆍ건축,즉시 공고,6,15,2
도시ㆍ건축,위험해요,6,14,2
도시ㆍ건축,도로변 에어컨 실외기,6,14,2
도시ㆍ건축,구청장님 저희아파트계단철거 공사가 안전한가요?,6,14,2
도시ㆍ건축,가로등고장신고,6,13,2
도시ㆍ건축,학동증심사역 환풍기가림막필요.위험 (1),6,12,2
도시ㆍ건축,공동주택계님 참고하세요 ~*,6,12,2
도시ㆍ건축,계단철거,6,11,2
도시ㆍ건축,입주민이 현존하는 아파트안에서 계단 골조 철거작업,6,10,2
도시ㆍ건축,정말 정상적인 공사상황인지 답변주세요,6,10,2
도시ㆍ건축,선거관리위원회 업무 처리 부당,6,9,2
도시ㆍ건축,도로변 가로등 점등해 주세요.,6,8,2
도시ㆍ건축,미관지역 불법건축물 신고 합니다,6,4,2
도시ㆍ건축,광주 마사회 건물 상단 유리 빛반사로 인해 실명이 될 지경입니다! 마사회 건물의 상단 모든 유창에 빛반사가 되지 않게 필름 부착등의 개선 요청 드립니다!,6,4,2
도시ㆍ건축,보행자도로 땅이 꺼져있어 다침,6,3,2
도시ㆍ건축,질의 요지,6,3,2
도시ㆍ건축,주민들의 안전을 뒷전으로 하는 동구청 건축 담자자 보세요!,6,2,2
도시ㆍ건축,정상적인 공사 상황인가요?,6,2,2
도시ㆍ건축,학2마을아파트 관리주체의 공동주택관리법 위반 신고 (1),6,2,2
도시ㆍ건축,질의의 요지,6,2,2
도시ㆍ건축,피난계단이 무너져 내리고 있는 모습앞에 처참한 입주민 마음을 아시나요?,5,31,2
도시ㆍ건축,동명동 어울림센터 건축관련 심각한 사생활 침혜,5,31,2
도시ㆍ건축,공사소음,5,28,2
도시ㆍ건축,선관위원장 직무대행 역할,5,28,2
도시ㆍ건축,보도블럭 꺼짐,5,27,2
도시ㆍ건축,인도..땅꺼짐..,5,27,2
도시ㆍ건축,가로등 불이 안들어와요,5,26,2
도시ㆍ건축,늘어진 전기줄 (1),5,26,2
도시ㆍ건축,광신건설 도둑공사,5,26,2
도시ㆍ건축,선교지구,5,26,2
도시ㆍ건축,선관위원 불법 선출 고발,5,25,2
도시ㆍ건축,슬레이트 지붕이 위험해요,5,25,2
도시ㆍ건축,가로등정비,5,25,2
도시ㆍ건축,동구청과 광신건설~~!!,5,24,2
도시ㆍ건축,처음부터 피난계단 설계도면은 있었습니까? (1),5,24,2
도시ㆍ건축,입주민 동의없는 불법계단공사,5,24,2
도시ㆍ건축,광신건설 동구청은 피난계단공사에 대해 사과부터 하세요,5,24,2
도시ㆍ건축,광신계단공사중지시키십시오,5,24,2
도시ㆍ건축,동구청 건축과의 불성실함과 무책임,5,24,2
도시ㆍ건축,현재 건축과의 무기력한 업무에 분노합니다,5,24,2
도시ㆍ건축,동구청 건축과의 4차선도로공사 (1),5,24,2
도시ㆍ건축,불법건축 불법승인,5,24,2
도시ㆍ건축,도시계획이라는 단지내도로 누구작품인가요?,5,24,2
도시ㆍ건축,모든 불법에 승인하고 묵인하는 동구청책임자를 반드시 처벌을 요구합니다,5,24,2
도시ㆍ건축,모든 불법에 승인하고 묵인하는 동구청책임자를 반드시 처벌을 요구합니다,5,24,2
도시ㆍ건축,땅 꺼짐보완,5,24,2
도시ㆍ건축,공사 소음줄여주세요,5,23,2
도시ㆍ건축,공사로 인한 주거생활피해 (1),5,22,2
도시ㆍ건축,계림동 집앞 배수시설 문제 해결바람,5,22,2
도시ㆍ건축,인도 경사각 확인 요망,5,22,2
도시ㆍ건축,"대인동 술집 앞 테라스문제, 복도 공용구간 사용",5,21,2
도시ㆍ건축,가로등고장,5,20,2
도시ㆍ건축,무효와 복권 후 이전 수당 지급,5,19,2
도시ㆍ건축,불필요한 사항 시정 요청 (1),5,18,2
도시ㆍ건축,제대로 일 못하는 공동주택계를 고발합니다,5,18,2
도시ㆍ건축,도로공사로인한 피해,5,17,2
도시ㆍ건축,건물 1층 주차장에 불법으로 창호와 폴딩 도어를 설치해서 가게 운영중인 곳을 신고합니다.,5,17,2
도시ㆍ건축,입주민이 방역 안전수칙에 의거한 공사민원을 제시한것도 공사방해가 되나요?,5,17,2
도시ㆍ건축,건축물 신고,5,16,2
도시ㆍ건축,에어컨실외기 설치기준과 위반시 처벌은?,5,15,2
도시ㆍ건축,관리주체의 관리,5,15,2
도시ㆍ건축,위험한 계단공사 막아주세요,5,13,2
도시ㆍ건축,광신 입주민의 재산을 지켜주세요,5,13,2
도시ㆍ건축,광신건설의 비상계단 공사,5,13,2
도시ㆍ건축,광신건설은 입주민동의없이 계단을 부수고 있습니다,5,13,2
도시ㆍ건축,규격에 안맞는 계단공사 해놓고 이제와서,5,13,2
도시ㆍ건축,계단난간을 함부로 부수지 마세요,5,13,2
도시ㆍ건축,상가피난계단공사 후 계단손잡이도 제대로 안박아놓은 광신건설,5,13,2
도시ㆍ건축,해촉을 동의한 입주민들에 동의서,5,12,2
도시ㆍ건축,계림스테이션 인허가 지연 요청 건,5,11,2
도시ㆍ건축,코로나가 더 심해지고 있는데 피난계단공사 말도안됩니다,5,11,2
도시ㆍ건축,학4구역,5,11,2
도시ㆍ건축,그랜드센트럴@ 휀스설치 필요합니다. (1),5,7,2
도시ㆍ건축,"땅투기 및 주변환경오염, 지목변경 요청",5,7,2
도시ㆍ건축,그랜드센트럴 울타리 시급해요,5,7,2
도시ㆍ건축,그랜드센트럴 신속한 울타리설치,5,7,2
도시ㆍ건축,그랜드셀트럴 울타리 시급합니다.,5,7,2
도시ㆍ건축,그랜드센트럴 울타리 꼭 필요합니다,5,7,2
도시ㆍ건축,그랜드센트럴 울타리 설치 찬성합니다,5,7,2
도시ㆍ건축,중흥초등학교 통학로 개선,5,7,2
도시ㆍ건축,그랜드센트럴울타리,5,6,2
도시ㆍ건축,용산지구 에어컨실외기 단속해달라고요!!!,5,6,2
도시ㆍ건축,선관위원 모집 파행,5,5,2
도시ㆍ건축,주차장 불법건축물,5,5,2
도시ㆍ건축,불법에어라이트간판,5,3,2
도시ㆍ건축,산수동 가로등 불빛이 들어오지 않습니다,5,3,2
도시ㆍ건축,동구 그랜드센트럴 울타리 설치 반대합니다,5,1,2
도시ㆍ건축,계림 센트럴파크내 펜스 설치 반대,5,1,2
도시ㆍ건축,계림센트럴 아파트와 상가를 분리하는 펜스설치 결사반대합니다,5,1,2
도시ㆍ건축,누구하나 죽어나가야 끝날 싸움이 될까요?,4,30,2
도시ㆍ건축,아파트 출입구 관련 (1),4,29,2
도시ㆍ건축,광주 마사회 건물 상단 유리 빛반사로 인해 실명이 될 지경입니다! 마사회 건물의 상단 모든 유창에 빛반사가 되지 않게 필름 부착등의 개선 요청 민원드립니다~ (2),4,29,2
도시ㆍ건축,퇴근시간때만돼면녹동마을주변도로가차들로날리고요.,4,28,2
도시ㆍ건축,해도 넘^^ 단속해주세요!!! (1),4,28,2
도시ㆍ건축,광역시 땅을 안방처럼 쓰고있으며 노인들이 앉아있음 소금을 한 바가지 뿌립니다,4,27,2
도시ㆍ건축,민원,4,26,2
도시ㆍ건축,계림동 소음,4,25,2
도시ㆍ건축,건축물신고,4,23,2
도시ㆍ건축,주출입구 없는 아파트건축,4,23,2
도시ㆍ건축,흐남맨션조합사업 주출입구관련,4,23,2
도시ㆍ건축,건축과 곽윤채주무관님,4,22,2
도시ㆍ건축,공동주택 용어,4,20,2
도시ㆍ건축,건축과장님 귀하,4,17,2
도시ㆍ건축,가로등고장,4,14,2
도시ㆍ건축,계림동 이마트의 갑작스러운 철수로 너무 당황스럽고 피해가 막심합니다.,4,14,2
도시ㆍ건축,동명동 도시재생 뉴딜구역,4,14,2
도시ㆍ건축,동광주 이마트 소상공인들의 전기요금 폭탄을 막아 주세요.,4,13,2
도시ㆍ건축,공동주택분쟁조정신청,4,13,2
도시ㆍ건축,계림동 이마트와 분쟁을 해결해주시기 바랍니다.,4,12,2
도시ㆍ건축,가로등정비,4,9,2
도시ㆍ건축,농장다리 옆건물 공사장 인도 무단점거 긴급,4,9,2
도시ㆍ건축,동구소재 154개 소상공인들을 살려 주십시요!,4,8,2
도시ㆍ건축,도시 건축시 참고해주세요,4,8,2
도시ㆍ건축,케이블선 전봇대 이동요청 (1),4,7,2
도시ㆍ건축,공동주택 공용관 누수 관련,4,4,2
도시ㆍ건축,처마 물받이를 설치를 하도록 지도해주세요.,4,4,2
도시ㆍ건축,가로등 교체및 고자수리,4,3,2
도시ㆍ건축,[질의] 양수금 처리 기준,4,3,2
도시ㆍ건축,홍보 (3),4,2,2
도시ㆍ건축,도시가스공사 빠른 허가 부탁드립니다...,3,31,1
도시ㆍ건축,가로등 불(조명)이 안 들어옴. (1),3,30,1
도시ㆍ건축,내남동 복합공공도서관 건립사업 설계공모 당선작 가감점 점수 이의신청 (1),3,22,1
도시ㆍ건축,적정한 표현 요망,3,20,1
도시ㆍ건축,상가 앞 조망권 침해,3,18,1
도시ㆍ건축,학동4구역재개발로 인한 피해,3,17,1
도시ㆍ건축,입주자대표회의 안건,3,16,1
도시ㆍ건축,학동 4구역재개발로인한 손해,3,16,1
도시ㆍ건축,학동4구역 재개발지역 문제점,3,16,1
도시ㆍ건축,무등산광신프로그레스 상가 준공,3,12,1
도시ㆍ건축,공사소음때문에...,3,10,1
도시ㆍ건축,근대문화유산 등록을 검토해주세요.,3,9,1
도시ㆍ건축,주차장 옆집건물,3,8,1
도시ㆍ건축,동구 금동 오펠리움 공사 현장의 안전관리 불량,3,8,1
도시ㆍ건축,동구 금동 오펠리움 공사 현장의 불법건축물 신고,3,8,1
도시ㆍ건축,동구 금동 오펠리움 공사 현장의 소음 문제 심각,3,8,1
도시ㆍ건축,동구 금동 오펠리움 공사 업체 선정 및 담당자 절차 준수여부 감사 요청,3,8,1
도시ㆍ건축,불법현수막 재설치건,3,6,1
도시ㆍ건축,그렌드센트럴입주민입니다,3,4,1
도시ㆍ건축,재건축아파트민원 (1),3,2,1
도시ㆍ건축,계림2동 주민센터 예정지,2,28,1
도시ㆍ건축,공평한 행정처분을 원합니다,2,23,1
도시ㆍ건축,부당민원 반대,2,23,1
도시ㆍ건축,불법현수막 재설치건,2,20,1
도시ㆍ건축,원룸 리모델링 공사 말도없이 시작하네요,2,19,1
도시ㆍ건축,급)공동주택 안건 처리 시정,2,17,1
도시ㆍ건축,계림동 그랜드센트럴 상가 앞 인도 안전 휀스 훼손(도난) 빠른 보수 요청합니다!,2,15,1
도시ㆍ건축,가로등 수리 2차례 접수했는데 개선이 안되네요.,2,5,1
도시ㆍ건축,광주학생문화예술지원센터 건립공사 관련 민원제기,2,4,1
도시ㆍ건축,가로등이 안켜져요 (1),2,3,1
도시ㆍ건축,회의결과 공개이행 (1),2,2,1
도시ㆍ건축,광주천 산책로 복구 요청드려요~ (1),2,1,1
도시ㆍ건축,시정촉구에 따른 선관위 이행 확인,1,31,1
도시ㆍ건축,민원해결 내용 공유,1,26,1
도시ㆍ건축,선관위의 해촉사유,1,23,1
도시ㆍ건축,KT전주 철거요청 (1),1,22,1
도시ㆍ건축,지하주차장 보수 시급합니다,1,21,1
도시ㆍ건축,동구 금동 오피스텔 건축으로 인한 단층주택 피해,1,18,1
도시ㆍ건축,지산2동 담벼락 허물어졌어요,1,18,1
도시ㆍ건축,두산3차 흙파기 공사로 지반이 침하되 도로가 갈라지고 건물에 균열이 생겨도 두산은 모른체 합니다.,1,15,1
도시ㆍ건축,불법건축 신고시,1,15,1
도시ㆍ건축,"대수선, 구조변경 문의",1,13,1
도시ㆍ건축,광신건설의 어이없는 답변,1,12,1
도시ㆍ건축,동별 준공검사시 지하주차장 방수 상태는 확인하셨나요?,1,9,1
도시ㆍ건축,지하주자창 천장 뚫지마세요,1,9,1
도시ㆍ건축,동구 오피스텔 건축으로 인한 단층주택 붕괴,1,8,1
도시ㆍ건축,건축물 대수선 허가 문의,1,7,1
도시ㆍ건축,처마 물받이를 설치요청했으나...,1,1,1
도시ㆍ건축,[빛공해] 아파트전면부에 새로생긴 건물 간판으로 인해서 고통을 받고있습니다,12,30,4
도시ㆍ건축,골목길 입구 방범등이 필요해요,12,29,4
도시ㆍ건축,산수1동 사랑채관련 피해가 있습니다,12,29,4
도시ㆍ건축,광신건설사의 불법인 분양대금10%착취 (3),12,28,4
도시ㆍ건축,광신건설이 3년동안 지하주차장 하자보수공사 하지않은 이유 (2),12,28,4
도시ㆍ건축,시정 지시란?,12,24,4
도시ㆍ건축,입주민 안전은 전혀 생각하지않는 광신건설사,12,23,4
도시ㆍ건축,가로등교체,12,22,4
도시ㆍ건축,계림동 그랜드마트 인도 통행방해 불법 점유물 철거 요청드립니다!,12,20,4
도시ㆍ건축,수기동 공사관련 피해,12,18,4
도시ㆍ건축,소송은 언제 끝나는것입니까?,12,17,4
도시ㆍ건축,21662 동구평생학습센터 민원 추가 사진첨부,12,17,4
도시ㆍ건축,학동4구역재개발,12,16,4
도시ㆍ건축,수기동 인접건물 공사관련 피해,12,16,4
도시ㆍ건축,사유지 침해 및 공동담 훼손으로 고발 합니다,12,14,4
도시ㆍ건축,남계교 변경,12,14,4
도시ㆍ건축,언제까지 기다려야 하나요? 건축허가계에서는 답변주세요.,12,13,4
도시ㆍ건축,추가 서류입니다.,12,13,4
도시ㆍ건축,방화지구 해제 및 등기상 토지 확보 (1),12,12,4
도시ㆍ건축,빠른 답변을 해주세요.,12,12,4
도시ㆍ건축,집앞 흡연금지관리필요.화재위험,12,11,4
도시ㆍ건축,동구청의 책임있는 행정부탁드립니다,12,9,4
도시ㆍ건축,건축과의 제대로된 일처리 부탁합니다 (1),12,8,4
도시ㆍ건축,제대로된 답변좀 부탁드립니다 (1),12,8,4
도시ㆍ건축,이승석 주무관님 제대로된 답변부탁드립니다,12,8,4
도시ㆍ건축,아파트선거관리위원회..?,12,7,4
도시ㆍ건축,도와주세요!!!,12,7,4
도시ㆍ건축,고성이 오가는 아파트 선거관리 위원회,12,7,4
도시ㆍ건축,피난계단공사하다 엘리베이터가 멈추면요?,12,7,4
도시ㆍ건축,코로나19도 무섭지만 더 무서운게 있어요.도와주세요,12,7,4
